player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,gender_female,gender_male,no_churn
860,59,0,72,13,-59,59,0,2176,1,0,1
865,58,0,82,24,-58,56,0,795,0,1,0
866,45,0,64,19,-45,45,10,735,0,1,1
867,59,68,117,126,9,-9,0,2427,0,1,1
869,0,0,0,0,0,0,0,4119,0,1,1
870,586,0,3812,3226,-586,586,0,8417,0,1,1
876,843,0,1677,840,-837,837,0,2175,0,1,1
878,60,0,181,118,-63,62,5,3429,1,0,1
879,0,0,0,0,0,0,0,1926,0,1,0
881,45,0,195,150,-45,35,40,4072,0,1,0
882,584,0,1541,950,-591,583,0,8380,0,1,1
883,2197,0,9861,7663,-2198,2199,0,12501,0,1,1
885,58,0,135,77,-58,58,22,1223,0,1,1
886,0,0,0,0,0,0,0,1831,1,0,1
887,0,0,0,0,0,0,17,1837,0,1,1
888,118,0,528,406,-122,54,0,1797,0,1,1
889,509,0,1403,896,-507,507,0,1854,0,1,0
890,30,0,134,104,-30,30,0,3972,0,1,1
895,0,0,1,0,-1,0,0,2052,0,1,1
896,45,0,53,8,-45,43,0,2151,0,1,1
898,60,0,81,24,-57,58,49,2097,1,0,1
899,44,0,76,32,-44,45,0,2584,1,0,0
900,363,178,692,507,-185,185,0,3337,1,0,1
903,59,0,198,139,-59,60,0,3236,1,0,1
905,96,0,257,161,-96,96,0,7235,0,1,1
906,592,0,5716,5123,-593,592,0,2474,0,1,1
907,30,0,71,41,-30,30,0,2609,0,1,1
908,41,0,71,30,-41,41,0,2505,0,1,1
910,241,0,1008,768,-240,239,0,1689,0,1,1
913,332,0,719,388,-331,331,0,5976,0,1,0
916,59,0,105,46,-59,59,0,2512,0,1,0
917,40,0,57,17,-40,40,0,2593,0,1,1
918,587,587,0,0,0,0,0,2052,0,1,0
920,0,0,0,0,0,0,0,1843,1,0,1
922,0,0,85,19,-66,66,0,2319,1,0,1
923,0,0,0,0,0,0,0,1857,1,0,0
924,44,0,95,51,-44,44,25,799,0,1,0
927,45,0,47,0,-47,47,45,1947,0,1,0
930,173,0,1130,899,-231,231,19,16422,0,1,1
931,297,0,3892,3595,-297,297,0,6283,1,0,1
932,0,0,0,0,0,0,0,3671,1,0,1
933,58,0,135,77,-58,58,0,2397,1,0,0
934,60,0,81,21,-60,58,14,2104,1,0,0
936,149,417,513,780,267,-267,0,10265,0,1,1
937,30,0,178,148,-30,30,0,2826,0,1,1
941,30,157,42,169,127,-127,0,4473,0,1,0
942,0,0,0,0,0,0,0,1408,1,0,1
943,0,0,0,0,0,0,0,3777,0,1,1
944,45,0,120,75,-45,45,0,1947,0,1,1
945,44,0,100,56,-44,44,0,500,0,1,1
946,0,0,0,0,0,0,0,5018,0,1,1
947,29,0,50,19,-31,29,0,2726,1,0,1
949,0,0,0,0,0,0,0,296,0,1,1
951,45,149,530,634,104,-104,14,2030,0,1,1
955,150,0,588,438,-150,150,0,4822,0,1,1
958,90,394,203,506,303,-303,0,1807,0,1,1
962,299,300,931,932,1,-1,0,3956,1,0,1
964,0,0,137,58,-79,71,0,3837,0,1,1
965,176,0,698,523,-175,175,0,6443,0,1,0
970,58,0,460,402,-58,58,0,4464,0,1,1
971,60,0,137,77,-60,48,9,3064,0,1,1
972,146,0,712,566,-146,146,0,9495,0,1,0
973,118,0,211,93,-118,118,0,2869,0,1,1
974,0,0,228,114,-114,93,0,6742,0,1,1
976,148,0,201,53,-148,148,0,2297,0,1,0
978,2493,0,14469,11976,-2493,2493,0,5163,0,1,1
979,120,0,515,395,-120,120,0,5821,0,1,1
980,30,0,0,0,0,0,34,2285,1,0,0
981,901,0,7561,6798,-763,622,0,11614,0,1,1
982,0,0,190,43,-147,147,0,7214,0,1,1
983,0,0,0,0,0,0,0,2190,0,1,1
984,151,0,1052,901,-151,150,0,5487,1,0,1
988,45,0,68,24,-44,45,0,2915,0,1,1
989,29,0,42,11,-31,29,44,458,0,1,1
991,0,0,141,91,-50,50,0,7657,1,0,1
992,60,0,280,219,-61,60,0,3178,1,0,0
994,0,0,0,0,0,0,41,98,1,0,1
995,118,0,219,102,-117,117,0,2347,0,1,0
999,1177,0,5150,3973,-1177,1177,35,4425,1,0,1
1000,0,0,0,0,0,0,0,1933,0,1,1
1002,166,0,1033,616,-417,417,0,23561,1,0,1
1005,291,0,1241,949,-292,291,43,12417,0,1,1
1006,30,0,40,9,-31,30,0,3416,0,1,1
1007,175,0,327,151,-176,175,8,2180,0,1,1
1010,879,0,3346,2798,-548,548,39,2411,0,1,1
1011,0,0,0,0,0,0,44,262,0,1,0
1014,301,0,884,578,-306,307,0,2419,0,1,1
1017,132,309,3359,3109,-250,250,7,14433,0,1,1
1018,75,0,126,53,-73,64,0,2387,1,0,0
1019,90,0,362,272,-90,90,42,2486,0,1,1
1020,0,306,0,0,0,0,0,119,0,1,1
1021,195,0,427,232,-195,188,0,7694,1,0,1
1022,0,0,0,0,0,0,0,2065,0,1,1
1024,241,397,206,362,156,-156,0,2565,1,0,1
1025,0,0,0,0,0,0,0,1860,1,0,0
1026,0,0,64,24,-40,29,0,2390,0,1,1
1027,220,0,504,284,-220,220,0,2682,0,1,1
1028,30,0,52,19,-33,27,0,1134,1,0,1
1029,59,0,100,42,-58,58,0,3046,1,0,1
1030,236,0,1274,865,-409,309,39,2357,0,1,1
1031,0,0,0,0,0,0,0,1956,0,1,0
1032,870,0,3943,3073,-870,870,27,20653,1,0,1
1033,30,0,42,12,-30,30,0,2037,0,1,1
1037,44,0,68,24,-44,44,0,3453,0,1,1
1038,30,0,75,45,-30,30,0,2200,0,1,1
1043,29,0,40,11,-29,29,17,2205,0,1,0
1045,0,0,0,0,0,0,0,820,0,1,1
1047,29,0,45,11,-34,29,0,2602,0,1,1
1048,0,0,0,0,0,0,0,1931,1,0,0
1052,0,0,0,0,0,0,0,1867,1,0,1
1053,44,0,46,2,-44,44,0,5813,0,1,1
1054,75,0,294,219,-75,75,24,3616,0,1,1
1055,542,0,1469,927,-542,542,0,5092,0,1,1
1057,30,0,90,60,-30,30,0,3138,0,1,0
1058,60,0,143,83,-60,58,0,3364,0,1,1
1060,0,0,0,0,0,0,0,1907,0,1,1
1062,44,0,77,33,-44,44,0,2364,0,1,1
1063,59,0,879,352,-527,528,0,1384,0,1,1
1065,45,0,75,32,-43,44,0,2609,0,1,1
1067,0,0,0,0,0,0,0,1914,0,1,1
1069,29,0,50,21,-29,29,11,2132,0,1,1
1071,300,0,2400,1951,-449,299,0,6971,1,0,1
1072,60,0,170,110,-60,60,0,2271,0,1,1
1073,44,0,88,45,-43,37,0,1032,1,0,1
1074,118,0,602,485,-117,117,0,7760,1,0,0
1075,307,0,2723,2416,-307,287,0,11761,0,1,1
1077,0,0,0,0,0,0,36,37,0,1,1
1080,60,0,171,111,-60,55,0,3962,0,1,1
1084,301,0,16516,8406,-8110,8110,0,8047,0,1,1
1085,29,0,53,26,-27,27,0,3222,0,1,1
1086,45,0,74,30,-44,44,0,2257,1,0,1
1087,996,0,3317,2320,-997,996,0,7566,0,1,0
1088,29,0,37,7,-30,29,0,2249,0,1,1
1090,0,0,0,0,0,0,0,744,1,0,1
1091,59,0,152,94,-58,46,0,744,1,0,1
1092,0,0,0,0,0,0,0,199,1,0,0
1095,0,0,0,0,0,0,16,99,0,1,0
1099,29,0,48,18,-30,29,0,2586,1,0,1
1100,29,0,374,344,-30,29,0,2134,0,1,0
1102,60,0,86,26,-60,60,0,2250,0,1,0
1103,30,0,154,124,-30,30,0,3324,1,0,1
1104,0,0,119,84,-35,35,0,2513,1,0,1
1105,29,0,335,300,-35,26,0,1980,1,0,1
1107,0,601,0,0,0,0,0,0,0,1,0
1111,102,0,232,100,-132,102,17,879,1,0,1
1112,0,0,0,0,0,0,0,1972,0,1,0
1113,60,0,96,36,-60,60,30,2051,1,0,0
1114,29,0,39,10,-29,29,0,2782,1,0,1
1115,150,0,385,235,-150,150,11,2702,1,0,1
1116,45,0,220,175,-45,45,0,1469,1,0,1
1117,88,0,121,33,-88,88,0,2337,0,1,0
1118,222,148,667,516,-151,122,0,4867,1,0,1
1119,30,0,79,49,-30,30,8,2227,1,0,0
1121,151,0,175,25,-150,150,0,2779,1,0,1
1122,59,0,462,403,-59,59,0,7354,0,1,1
1123,178,0,889,711,-178,178,0,4121,0,1,1
1125,30,90,340,400,60,-60,0,10226,0,1,1
1126,422,0,972,550,-422,422,0,4458,1,0,1
1127,45,0,448,403,-45,45,49,1728,0,1,1
1128,30,0,102,72,-30,30,35,2946,0,1,1
1129,0,0,0,0,0,0,0,1849,0,1,0
1136,206,0,1582,1375,-207,206,0,4611,0,1,1
1138,0,0,181,158,-23,23,0,2163,1,0,1
1139,765,0,1108,343,-765,765,36,3463,0,1,1
1140,59,177,63,181,118,-119,0,995,0,1,1
1141,62,0,140,78,-62,57,0,6894,0,1,1
1142,1162,0,6591,5354,-1237,1237,20,36258,0,1,1
1143,89,0,143,55,-88,88,3,3215,1,0,0
1146,44,0,166,123,-43,42,0,3690,0,1,1
1149,146,0,288,142,-146,146,17,2491,0,1,1
1153,74,0,122,48,-74,74,0,3577,0,1,1
1158,88,205,749,867,118,-117,10,4800,0,1,1
1159,0,0,0,0,0,0,31,1894,1,0,0
1160,58,0,173,115,-58,58,0,3662,0,1,1
1161,1465,5868,1617,6020,4403,-4403,0,2624,0,1,0
1162,112,0,581,469,-112,111,0,9645,1,0,1
1164,145,0,529,382,-147,147,16,3972,1,0,0
1165,0,0,0,0,0,0,0,2006,0,1,1
1167,0,0,0,0,0,0,0,1859,0,1,0
1170,0,325,0,0,0,0,0,0,0,1,0
1171,134,0,161,27,-134,125,0,2440,1,0,0
1176,0,0,0,0,0,0,22,1896,0,1,1
1177,0,1466,2845,4164,1319,-1466,34,4318,0,1,1
1178,58,0,87,29,-58,58,0,2678,1,0,1
1180,30,0,59,29,-30,30,26,2112,0,1,1
1181,58,0,161,103,-58,58,0,2621,0,1,1
1185,74,0,187,113,-74,74,10,724,1,0,1
1188,241,241,1454,1473,19,-19,0,5355,0,1,0
1189,0,0,0,0,0,0,42,233,1,0,1
1190,90,300,601,811,210,-210,38,3807,0,1,0
1193,300,0,936,638,-298,298,0,5337,1,0,0
1194,358,0,686,327,-359,359,0,3069,1,0,1
1195,90,0,229,139,-90,86,0,900,0,1,0
1196,177,0,448,271,-177,177,0,1037,1,0,1
1197,90,0,189,97,-92,91,0,4084,1,0,1
1198,0,0,735,706,-29,29,0,14164,0,1,1
1200,0,0,0,0,0,0,19,1974,1,0,0
1201,30,0,50,19,-31,30,0,2422,0,1,0
1202,121,0,159,38,-121,120,0,2362,0,1,0
1203,59,0,94,35,-59,59,0,2098,0,1,1
1204,0,0,0,0,0,0,0,2490,0,1,1
1207,30,0,89,59,-30,30,0,2176,1,0,0
1211,79,180,659,760,101,-101,0,8187,0,1,1
1212,30,0,56,26,-30,30,0,2365,1,0,1
1213,0,60,237,261,24,-24,0,5029,1,0,1
1215,30,0,51,21,-30,30,2,2860,1,0,1
1217,146,709,3326,3889,563,-563,33,1373,0,1,0
1218,180,180,0,0,0,0,16,110,0,1,1
1219,45,0,153,107,-46,45,0,1721,1,0,0
1220,0,0,0,0,0,0,8,1907,0,1,0
1221,656,0,5027,4299,-728,727,27,22201,0,1,1
1223,59,105,97,144,47,-47,10,3805,1,0,1
1224,30,60,51,80,29,-30,0,2467,0,1,1
1225,120,0,368,248,-120,120,0,7431,1,0,1
1227,59,0,338,280,-58,58,41,5902,1,0,1
1229,151,0,638,487,-151,145,0,3719,0,1,1
1230,0,0,0,0,0,0,0,48,0,1,1
1231,59,0,297,239,-58,56,0,3100,0,1,0
1232,0,0,663,633,-30,27,16,11576,0,1,1
1234,59,0,111,52,-59,59,0,4329,0,1,0
1235,0,0,0,0,0,0,0,2008,1,0,1
1236,6669,23207,33874,50412,16538,-16538,0,4639,0,1,1
1238,0,0,0,0,0,0,0,2102,0,1,0
1239,60,0,74,13,-61,54,0,3118,0,1,1
1240,59,0,131,69,-62,58,0,2132,0,1,1
1242,301,0,746,445,-301,301,0,3916,0,1,1
1247,60,0,126,66,-60,60,0,1122,0,1,1
1248,44,0,51,7,-44,44,0,2012,0,1,1
1250,0,0,1053,448,-605,565,0,5570,0,1,1
1251,119,0,276,157,-119,119,32,1002,1,0,0
1252,88,0,504,415,-89,88,0,11517,0,1,0
1253,148,0,244,96,-148,148,0,2847,0,1,1
1254,30,0,53,23,-30,30,0,2184,1,0,1
1255,44,0,112,68,-44,44,0,2619,1,0,0
1257,0,0,0,0,0,0,24,1849,0,1,0
1258,0,0,0,0,0,0,0,1892,1,0,0
1260,58,0,132,76,-56,57,43,1168,1,0,1
1261,0,0,321,124,-197,197,29,209,1,0,1
1262,30,0,45,15,-30,30,0,2410,1,0,1
1264,1652,1714,6025,6086,61,-62,0,28089,0,1,1
1265,30,0,42,12,-30,30,0,6036,1,0,0
1266,0,0,92,3,-89,85,7,3187,1,0,1
1268,180,0,2614,2434,-180,180,0,7001,0,1,1
1269,594,0,1093,497,-596,596,0,3106,0,1,1
1270,0,0,0,0,0,0,0,2031,0,1,1
1271,90,0,280,190,-90,90,0,3148,1,0,1
1272,43,0,52,9,-43,41,23,2265,1,0,0
1276,60,0,78,20,-58,59,0,2159,1,0,1
1279,59,0,112,54,-58,58,0,2845,1,0,1
1282,148,0,1021,873,-148,148,0,6826,1,0,1
1283,0,0,0,0,0,0,0,25,0,1,1
1285,0,0,0,0,0,0,0,1833,0,1,0
1286,106,0,411,304,-107,99,0,3025,1,0,1
1287,0,0,0,0,0,0,0,1935,0,1,1
1288,60,391,101,432,331,-331,48,1414,1,0,1
1289,59,0,85,26,-59,59,0,2235,0,1,1
1291,0,0,0,0,0,0,0,44,1,0,0
1292,1503,0,10942,9439,-1503,1503,0,17061,0,1,1
1293,270,0,560,290,-270,270,41,2542,0,1,1
1294,0,0,0,0,0,0,0,1845,0,1,1
1295,90,0,142,50,-92,92,17,3081,0,1,1
1296,30,0,39,8,-31,30,0,2407,1,0,0
1297,89,0,129,39,-90,89,28,2611,1,0,1
1299,0,0,0,0,0,0,0,1926,1,0,1
1303,30,0,48,18,-30,25,50,2038,0,1,0
1304,0,0,0,0,0,0,0,1741,0,1,1
1305,0,0,0,0,0,0,0,1331,0,1,1
1306,0,0,0,0,0,0,0,1895,0,1,1
1308,60,0,92,32,-60,60,0,2211,0,1,0
1310,0,0,15,0,-15,5,37,3540,0,1,1
1311,151,0,2256,1333,-923,151,0,17356,0,1,1
1312,0,0,0,0,0,0,0,1912,0,1,1
1315,62,0,1479,1386,-93,92,0,20878,0,1,1
1321,60,0,166,107,-59,59,0,4616,1,0,0
1324,0,118,38,9,-29,30,0,2442,0,1,1
1326,482,0,4589,4106,-483,483,28,4884,1,0,1
1328,0,0,0,0,0,0,0,3868,0,1,1
1329,751,0,3059,2303,-756,751,0,19246,1,0,1
1330,0,0,0,0,0,0,0,1993,0,1,0
1333,90,187,661,759,98,-98,0,5998,1,0,1
1335,30,148,222,334,112,-119,0,3784,1,0,1
1337,179,0,598,419,-179,179,0,6448,0,1,0
1338,0,0,0,0,0,0,7,2094,0,1,1
1341,30,0,32,2,-30,27,0,6422,1,0,1
1342,0,0,0,0,0,0,0,1871,1,0,1
1343,65,0,83,18,-65,65,0,2349,1,0,1
1344,0,0,0,0,0,0,27,1920,1,0,1
1346,301,0,1421,1120,-301,301,6,3087,0,1,1
1348,241,0,489,247,-242,242,0,4324,0,1,1
1351,59,118,88,147,59,-59,0,373,0,1,0
1353,150,0,227,77,-150,150,0,3917,0,1,1
1354,90,0,235,145,-90,90,0,2534,1,0,1
1356,120,0,237,116,-121,120,0,3229,1,0,1
1358,350,0,730,380,-350,350,0,4516,1,0,1
1360,1501,0,8264,6763,-1501,1501,0,5412,0,1,1
1362,117,0,192,76,-116,116,0,2229,0,1,1
1363,59,0,112,55,-57,58,0,4846,1,0,1
1364,271,0,1312,1041,-271,250,0,3295,0,1,0
1365,0,0,0,0,0,0,0,2023,0,1,0
1366,60,0,130,70,-60,60,0,2991,0,1,0
1367,44,0,70,20,-50,44,0,3082,0,1,1
1368,0,0,0,0,0,0,0,2033,1,0,0
1369,146,0,146,0,-146,146,45,2040,0,1,1
1378,59,0,210,151,-59,58,0,5971,1,0,1
1379,59,0,145,86,-59,59,46,2966,1,0,0
1380,99,420,1597,1917,320,-321,0,8668,1,0,1
1382,0,0,168,162,-6,7,0,714,0,1,0
1383,60,0,120,41,-79,59,0,4965,0,1,1
1384,204,0,508,305,-203,204,39,3621,1,0,0
1385,90,0,136,46,-90,90,0,2284,0,1,1
1386,90,0,853,763,-90,90,0,12731,1,0,1
1387,0,0,0,0,0,0,47,1815,0,1,0
1388,1008,0,12584,11581,-1003,1004,0,15250,1,0,1
1391,58,0,565,507,-58,58,0,5119,0,1,1
1393,75,0,135,59,-76,75,0,2454,1,0,1
1394,60,150,38,128,90,-90,0,2228,0,1,1
1395,29,0,41,13,-28,29,0,3170,0,1,1
1396,59,0,199,140,-59,59,0,2766,1,0,0
1397,30,0,49,20,-29,30,0,366,1,0,0
1399,0,0,0,0,0,0,0,1922,0,1,1
1401,104,0,208,104,-104,104,0,3235,0,1,0
1402,59,0,335,276,-59,59,2,6290,1,0,1
1403,30,0,34,5,-29,29,0,2236,0,1,1
1406,121,0,148,28,-120,110,0,4690,0,1,1
1407,60,60,242,242,0,0,18,2020,0,1,1
1411,30,0,46,16,-30,30,0,2099,0,1,0
1412,355,0,481,130,-351,351,0,2158,0,1,1
1416,301,0,446,145,-301,301,0,3186,1,0,1
1418,0,0,0,0,0,0,0,3905,1,0,0
1419,58,0,66,10,-56,52,0,2545,1,0,1
1421,87,0,192,108,-84,84,0,2200,0,1,1
1423,0,247,10,224,214,-214,0,310,0,1,1
1424,301,0,807,506,-301,300,0,5194,0,1,1
1425,0,0,0,0,0,0,0,1829,0,1,0
1426,30,0,201,172,-29,25,34,9841,1,0,0
1427,271,0,590,318,-272,265,0,2565,0,1,1
1429,31,0,46,15,-31,29,0,1119,1,0,1
1430,89,0,291,173,-118,83,14,1963,0,1,1
1431,29,0,89,34,-55,26,0,2331,1,0,1
1434,59,0,92,33,-59,59,14,2295,0,1,1
1436,0,0,0,0,0,0,0,1898,1,0,0
1438,74,98,966,990,24,-29,0,3846,0,1,1
1439,0,0,0,0,0,0,0,354,0,1,1
1440,726,0,2990,2265,-725,710,0,8910,0,1,1
1442,60,0,242,182,-60,60,0,3559,0,1,1
1443,476,0,5848,5370,-478,475,0,13400,1,0,1
1444,238,180,1163,1105,-58,1,0,4474,0,1,1
1445,626,119,5291,4786,-505,505,0,8047,0,1,1
1446,963,0,2580,1617,-963,919,0,9291,0,1,1
1447,60,0,1377,1317,-60,60,0,3954,0,1,1
1448,102,0,175,72,-103,103,0,1486,0,1,0
1450,0,0,31,13,-18,18,12,2227,0,1,1
1451,58,0,82,24,-58,51,0,2326,1,0,1
1453,29,0,469,440,-29,29,0,6132,0,1,1
1454,0,0,0,0,0,0,0,3728,0,1,1
1455,0,0,0,0,0,0,0,1906,0,1,1
1456,60,150,336,426,90,-91,0,10308,0,1,0
1458,0,0,0,0,0,0,0,1907,1,0,1
1460,39,0,83,44,-39,39,0,2267,1,0,1
1461,151,0,204,52,-152,151,12,1995,0,1,1
1463,60,0,143,83,-60,60,0,2228,0,1,1
1464,90,0,182,92,-90,90,0,1869,0,1,1
1465,60,0,96,36,-60,60,0,403,0,1,1
1468,301,0,565,264,-301,301,0,3656,1,0,1
1469,0,0,3,0,-3,2,0,129,0,1,1
1470,59,0,76,18,-58,59,0,2154,1,0,0
1471,0,0,0,0,0,0,0,2048,0,1,1
1473,0,0,0,0,0,0,0,2,0,1,0
1474,148,0,1477,1331,-146,146,0,4421,0,1,1
1476,59,0,85,27,-58,59,0,3370,0,1,0
1478,0,0,0,0,0,0,0,101,0,1,1
1479,150,0,180,30,-150,150,0,2347,0,1,1
1480,0,0,0,0,0,0,0,1850,1,0,1
1483,147,0,270,120,-150,147,0,5779,0,1,1
1484,592,1310,549,1268,719,-719,0,1278,0,1,0
1486,105,0,278,173,-105,105,0,11840,0,1,0
1487,352,0,856,504,-352,351,4,6949,0,1,1
1492,1023,466,2385,1827,-558,557,0,12507,1,0,1
1493,662,0,2608,1946,-662,662,0,7223,0,1,1
1494,148,0,1101,954,-147,125,0,7071,0,1,1
1495,589,0,6026,5437,-589,589,12,3944,0,1,1
1496,45,0,58,12,-46,45,0,2292,1,0,1
1497,300,0,528,229,-299,299,0,3028,0,1,1
1498,293,0,591,297,-294,294,0,3512,1,0,1
1500,0,0,0,0,0,0,0,1822,0,1,1
1501,59,0,143,84,-59,59,0,4736,0,1,1
1502,151,0,950,800,-150,150,0,5290,1,0,0
1505,30,0,64,34,-30,30,1,2773,0,1,1
1507,60,2711,4784,4915,131,-131,0,3824,0,1,1
1508,59,0,85,27,-58,59,0,2350,1,0,1
1509,151,0,311,160,-151,151,0,2840,0,1,1
1510,0,0,0,0,0,0,0,2072,0,1,1
1511,29,0,183,154,-29,28,0,5314,1,0,0
1512,1352,0,2544,1194,-1350,1351,0,3724,0,1,0
1514,0,0,0,0,0,0,0,2,1,0,1
1517,30,0,68,37,-31,31,0,5431,1,0,0
1518,61,0,124,63,-61,61,0,4549,1,0,1
1521,44,0,126,83,-43,43,43,2524,0,1,1
1523,59,0,78,18,-60,57,0,510,1,0,1
1524,0,0,0,0,0,0,0,1823,0,1,1
1525,293,0,627,333,-294,294,0,2440,1,0,1
1526,0,0,6,0,-6,6,0,1911,0,1,1
1530,90,0,358,268,-90,90,0,5156,0,1,1
1532,0,0,0,0,0,0,0,78,0,1,0
1533,59,0,93,34,-59,59,0,3482,1,0,1
1535,0,0,0,0,0,0,27,1914,0,1,0
1537,120,0,895,775,-120,120,0,5249,1,0,0
1538,41,0,67,27,-40,40,2,4440,1,0,1
1539,29,0,65,38,-27,24,0,2304,1,0,1
1540,58,0,881,643,-238,238,24,15373,1,0,1
1541,0,0,0,0,0,0,0,2672,1,0,1
1542,29,0,34,1,-33,32,0,308,1,0,1
1543,60,0,156,96,-60,60,4,3499,0,1,0
1544,88,0,116,28,-88,88,0,2160,1,0,1
1545,0,0,0,0,0,0,0,2154,0,1,1
1547,0,0,0,0,0,0,0,1946,0,1,0
1552,0,0,0,0,0,0,0,386,0,1,0
1554,29,0,98,69,-29,23,0,2941,1,0,0
1556,0,0,0,0,0,0,0,1869,0,1,0
1557,149,0,450,302,-148,126,0,3184,0,1,1
1559,238,0,1240,1002,-238,237,0,8791,0,1,0
1560,120,602,858,1339,481,-481,0,4149,1,0,1
1561,59,0,92,34,-58,58,0,2302,1,0,1
1562,0,0,0,0,0,0,22,1870,0,1,0
1563,29,0,150,119,-31,29,0,2966,1,0,1
1564,60,0,433,374,-59,41,0,2978,1,0,1
1566,145,147,9,3,-6,-2,0,559,0,1,1
1568,1332,1104,6946,6717,-229,205,0,22520,1,0,0
1569,203,413,772,982,210,-210,6,6113,0,1,0
1570,120,241,307,428,121,-121,0,4626,0,1,1
1571,60,0,94,35,-59,59,47,3332,1,0,1
1572,301,0,16562,16262,-300,300,26,22095,0,1,1
1575,442,0,1546,1104,-442,420,0,10067,0,1,1
1576,60,0,121,61,-60,60,0,4049,1,0,1
1577,0,0,0,0,0,0,0,596,1,0,1
1578,36,0,78,42,-36,36,0,5168,0,1,1
1579,30,0,30,0,-30,30,13,2217,1,0,1
1582,30,0,42,13,-29,29,4,2046,1,0,1
1584,0,0,0,0,0,0,0,1825,0,1,1
1585,504,0,1305,802,-503,503,0,1188,0,1,1
1589,90,0,189,95,-94,94,0,8789,0,1,1
1591,43,0,47,9,-38,38,6,2224,0,1,1
1592,59,0,94,35,-59,58,0,3016,0,1,1
1593,29,0,158,126,-32,29,0,886,0,1,1
1594,131,0,199,67,-132,131,0,2876,0,1,1
1595,75,0,645,552,-93,93,0,28596,1,0,1
1596,61,0,86,24,-62,61,0,2568,0,1,1
1597,30,0,30,0,-30,30,0,4018,1,0,1
1598,0,0,0,0,0,0,0,1956,0,1,1
1599,375,264,1265,1154,-111,77,0,8118,0,1,1
1601,88,0,285,197,-88,88,9,3031,0,1,0
1603,120,0,302,214,-88,88,0,7921,1,0,1
1606,354,207,1047,899,-148,139,0,3532,0,1,1
1607,211,0,1118,907,-211,211,0,9874,1,0,1
1608,176,0,578,402,-176,176,39,3260,0,1,1
1610,149,0,190,40,-150,149,0,4734,0,1,1
1613,590,0,1786,1135,-651,646,0,6949,1,0,1
1614,147,205,224,283,59,-59,0,2075,0,1,0
1619,151,0,862,711,-151,151,37,4992,0,1,1
1621,59,0,415,356,-59,59,5,9723,0,1,0
1622,58,0,108,50,-58,58,0,2841,0,1,1
1623,233,0,506,274,-232,232,0,4021,1,0,1
1624,0,0,0,0,0,0,23,1821,0,1,1
1625,0,0,80,66,-14,14,0,2259,1,0,1
1628,30,0,54,25,-29,29,0,2283,1,0,1
1630,90,0,273,184,-89,89,0,2454,1,0,1
1634,0,0,0,0,0,0,0,1937,0,1,1
1636,90,0,425,335,-90,90,0,3107,1,0,1
1642,0,0,0,0,0,0,22,3051,1,0,1
1643,60,0,141,82,-59,59,5,2793,0,1,1
1644,120,0,188,69,-119,120,0,3150,0,1,0
1645,0,0,0,0,0,0,0,1943,1,0,0
1646,147,0,250,103,-147,147,0,297,0,1,0
1647,29,86,115,173,58,-57,0,3529,0,1,0
1648,30,0,162,132,-30,30,0,3781,1,0,1
1652,30,0,45,15,-30,30,0,2071,1,0,1
1655,0,0,0,0,0,0,0,1922,1,0,1
1656,58,0,192,134,-58,57,0,2649,0,1,1
1658,301,0,10217,9918,-299,299,0,3806,1,0,1
1660,0,0,4,1,-3,3,0,293,0,1,1
1661,175,0,186,12,-174,174,0,553,0,1,1
1662,87,0,571,484,-87,87,0,12198,0,1,0
1664,59,0,136,77,-59,58,0,2660,1,0,1
1666,0,0,0,0,0,0,0,2034,0,1,1
1667,577,0,4174,3595,-579,578,0,5330,0,1,0
1669,118,0,284,167,-117,117,0,1012,1,0,1
1670,60,0,538,478,-60,60,0,3205,0,1,0
1674,30,0,25,0,-25,25,0,317,1,0,1
1675,36,0,44,8,-36,36,4,899,0,1,0
1677,0,0,0,0,0,0,0,70,0,1,1
1678,306,0,748,427,-321,306,0,6589,0,1,1
1682,291,0,902,611,-291,291,0,4073,0,1,1
1683,0,0,0,0,0,0,0,188,0,1,0
1684,147,0,582,416,-166,128,0,2752,1,0,1
1686,0,0,0,0,0,0,0,4376,0,1,1
1688,90,0,120,30,-90,91,0,2292,0,1,0
1689,0,294,0,0,0,0,0,4350,1,0,1
1690,31,0,110,80,-30,31,0,3421,1,0,1
1694,1504,0,2432,928,-1504,1504,6,1755,0,1,1
1695,586,0,1772,1186,-586,586,34,3914,0,1,0
1696,0,0,80,35,-45,45,0,2242,0,1,1
1698,0,0,584,441,-143,142,48,2171,1,0,1
1699,145,0,298,153,-145,145,0,2774,1,0,1
1700,190,0,257,67,-190,190,0,5269,0,1,1
1701,0,0,0,0,0,0,0,2193,0,1,1
1702,160,0,440,280,-160,159,0,5089,0,1,1
1703,45,0,60,15,-45,40,0,2600,0,1,1
1704,44,0,157,113,-44,44,0,3649,0,1,1
1706,0,0,0,0,0,0,5,1846,0,1,1
1707,88,0,313,226,-87,85,0,9966,0,1,0
1708,0,0,0,0,0,0,0,2044,0,1,1
1709,30,0,114,84,-30,30,0,3012,0,1,0
1711,178,0,466,288,-178,178,0,4392,0,1,0
1713,59,0,147,88,-59,59,0,2188,0,1,1
1715,381,0,1143,762,-381,381,6,5598,0,1,1
1718,117,0,423,306,-117,88,0,3620,1,0,1
1719,115,0,155,40,-115,115,0,2834,1,0,0
